부서명,소속,직위,전화번호,담당업무
도시계획과,도시정비팀,주무관,02-3423-5422,"○ 특사경 업무(청소년보호법, 대부업법) ○ 불법전단지(선정성, 대부업) 민원처리 (응답소 및 상담민원) ○ 각종 보고자료 작성 총괄"
도시계획과,도시정비팀,주무관,02-3423-5425,"○ 특사경 업무(청소년보호법, 대부업법) ○ 불법전단지(선정성, 대부업) 민원처리 ○ 불법전단지 정보제공 및 이용정지 요청"
도시계획과,도시정비팀,주무관,02-3423-5424,"○ 특사경 업무(청소년보호법, 대부업법) ○ 불법전단지(선정성, 대부업) 민원처리 ○ 자동경고 발신시스템 등록 및 관리 ○ 플로깅(불법전단지수거봉사) 총괄"
도시계획과,도시정비팀,주무관,02-3423-5423,"○ 특사경 업무(청소년보호법, 대부업법) ○ 불법전단지(선정성, 대부업) 민원처리 ○ 행정차량 및 차량일지 관리 ○ 중대재해(불법광고물 특별사법경찰) 관련 업무"
도시계획과,도시정비팀,주무관,,○ 불법광고물 정비 및 민원처리 ○ 행정차량 및 차량일지 관리
도시계획과,도시정비팀,주무관,,○ 불법광고물 정비 및 민원처리 ○ 행정차량 및 차량일지 관리
도시계획과,도시정비팀,주무관,,○ 불법광고물 정비 및 민원처리 ○ 행정차량 및 차량일지 관리
도시계획과,도시정비팀,주무관,,○ 불법광고물 정비 및 민원처리 ○ 행정차량 및 차량일지 관리
도시계획과,도시정비팀,주무관,,"○ 특사경 업무(청소년보호법, 대부업법) 지원 ○ 불법전단지(선정성, 대부업) 민원처리"
도시계획과,도시정비팀,주무관,,"○ 특사경 업무(청소년보호법, 대부업법) 지원 ○ 불법전단지(선정성, 대부업) 민원처리"
도시계획과,도시정비팀,주무관,,"○ 특사경 업무(청소년보호법, 대부업법) 지원 ○ 불법전단지(선정성, 대부업) 민원처리"
도시계획과,도시정비팀,주무관,,"○ 특사경 업무(청소년보호법, 대부업법) 지원 ○ 불법전단지(선정성, 대부업) 민원처리"
도시계획과,도시정비팀,주무관,,"○ 특사경 업무(청소년보호법, 대부업법) 지원 ○ 불법전단지(선정성, 대부업) 민원처리"
건축과,건축과,과장,02-3423-6140,○ 건축과 업무 총괄
건축과,건축정책팀,팀장,02-3423-6141,○ 건축정책팀 업무 총괄
건축과,건축정책팀,주무관,02-3423-6142,"○ 주요업무계획 총괄 ○ 예산, 결산, 회계(일상경비)업무 총괄 ○ 충무계획 및 건물 동원 지정 등 관리 ○ 구의회 업무, 행정사무감사 자료작성 등 ○ 업무대행건축사 수당 지급 ○ 교육, 보안, 물품관리"
건축과,건축정책팀,주무관,02-3423-6146,"○ 삼성동 인ㆍ허가 업무 ○ 건축위원회 운영 ○ 국회 및 의원 요구자료 총괄 ○ 감사업무 총괄 ○ 부서, 팀내 부수업무"
건축과,건축정책팀,주무관,02-3423-6145,○ 역삼동(테헤란로 남측) 인ㆍ허가업무 ○ 리모델링 활성화 ○ 건축행정 건실화
건축과,건축정책팀,주무관,02-3423-6147,○ 수서ㆍ일원동 인ㆍ허가 업무 ○ 삼성동 용도변경 표시변경 ○ 건축심의운영(부) ○ 세움터 운영 ○ 시간선택제급여 수당 지급
건축과,건축정책팀,주무관,02-3423-6169,○ 역삼동(테헤란로 남측) 용도변경 ○ 민원접수(분배) ○ 건축사등록관리 ○ 직원 봉급.수당 지급
건축과,건축정책팀,주무관,0234236144,○ 통계(각종 자료) ○ 문서접수 및 우편물총괄
건축과,건축1팀,팀장,02-3423-6161,○ 건축1팀 업무 총괄
건축과,건축1팀,주무관,02-3423-6162,"○ 신사, 압구정동 인허가 ○ 디자인월 조성사업"
건축과,건축1팀,주무관,02-3423-6163,"○ 논현1동 인,허가 업무 ○ 아름다운 건축물 전시회"
건축과,건축1팀,주무관,02-3423-6164,○ 청담동 인허가 업무 ○ 공사장 가설울타리 갤러리화 및 디자인 매뉴월 사업
건축과,건축2팀,팀장,02-3423-6151,○ 건축2팀 업무 총괄
건축과,건축2팀,주무관,02-3423-6153,"○ 역삼동(테헤란로 북측) 인허가 ○ 부서, 팀내 부수업무 ○ 녹색건축물설계기준(에너지절약) 운용총괄"
건축과,건축2팀,주무관,02-3423-6152,○ 대치동 인허가업무 ○ 행정심판(소송) 총괄 ○ 이행강제금 총괄(세외수입 포함)
건축과,건축2팀,주무관,02-3423-6185,○ 건축물대장 작성 및 관리 ○ 건축물대장 소유권 정리 총괄
건축과,건축2팀,주무관,02-3423-6165,○ 세곡・자곡・율현동 인・허가 업무 ○ 건축소위원회(굴토・구조) 운영 ○ 가설건축물 총괄 ○ 건축물대장 소유권정리 총괄
건축과,건축3팀,팀장,02-3423-6181,○ 건축3팀 업무총괄
건축과,건축3팀,주무관,0234236182,○ 논현2동 학동로북측 인・허가 업무 ○ 아름다운 건축물 탐방 ○ 중대형건축물 점검 업무 ○ 열린공간 점검업무
건축과,건축3팀,주무관,02-3423-6183,"○ 논현2동(학동로 남측) 인ㆍ허가 업무 ○ 건축후퇴선(가로화분사업) 총괄 ○ 장기미준공 관리 ○ 광역교통시설부담금, 과밀부담금 총괄 ○ 집건법 관리인 선임신고 업무"
건축과,건축3팀,주무관,02-3423-6184,○ 도곡・개포동 인・허가 업무 ○ 자치구 상설교차 점검업무 ○ 한옥 관련 업무 ○ 도로대장(점용) 총괄
건축과,건축시설팀,팀장,02-3423-6171,○ 건축시설팀 업무 총괄
건축과,건축시설팀,주무관,02-3423-6173,"○ 공공 건축시설(전기, 통신, 소방전기) 설계 및 공사 감독"
건축과,건축시설팀,주무관,02-3423-6172,"○ 건축시설(건축분야) 감독 ○ 신규 사업기간, 공사비, 품질 등 검토 ○ 계약금액 조정 및 설계변경 개선사항 검토 ○ 설계 및 시공 자문회의 운영 ○ 공공건축물 하자보수 지원 ○ 과내 부수업무, 팀내 부수업무"
건축과,건축시설팀,주무관,02-3423-6175,○ 일원1동 복합문화센터 시설 감독
건축과,건축시설팀,주무관,02-3423-6174,"○ 기계설비, 기계소방 감독 ○ 기계식 주차장치 안전도 인증 및 보수업등록 ○ 승강기안전관리법 관련업무(주)"
건축과,건축시설팀,주무관,02-3423-6176,"○ 건축시설(건축분야) 감독 ○ 신규 사업기간, 공사비, 품질 등 검토 ○ 시설팀 안전관련 업무"
건축과,건축시설팀,주무관,02-3423-6178,"○ 건축시설(기계설비, 기계소방) 감독 ○ 기계설비법 관련 업무 ○ 승강기 관리주체 관리(부) ○ 실외기 민원 처리(열기)"
건축과,건축안전센터팀,팀장,02-3423-6166,○ 안전센터팀 업무 총괄
건축과,건축안전센터팀,주무관,02-3423-6167,"○ 안전관리 총괄계획 ○ 시간제임기제공무원 계약에 관한 업무 ○ 건축안전 특별회계 ○ 건축공사관계자 특별안전교육(상,하반기) ○ 건축물 정기점검 업무 총괄 ○ 건설현장 불법하도급 실태조사 및 점검(부) ○ 팀내 부수업무"
건축과,건축안전센터팀,주무관,02-3423-6177,○ 건축공사장 통계 ○ 건축공사관계자 안전교육(월2회) ○ 안전관리계획서 검토기관 지정 ○ 안전점검 수행기관 선정
건축과,건축안전센터팀,주무관,02-3423-6186,"○ 제3종시설물 및 지정대상 실태조사 및 관리 ○ 민간건축물 내진성능평가・보강・인증 지원사업 ○ 건축허가 등 건축법령에서 규정한 기술적인 사항에 대한 검토 및 확인(구조분야) ○ 각종 안전점검 전문분야(구조) 기술지원 ○ 건축전문위원회(구조) 기술자문 ○ 건축물 부대시설(축대・옹벽・담장) 안전점검 지원 ○ 초고층 및 지하연계 복합건축물 재난관리에 관한 특별법, 재난 및 안전관리 기본법 소관사항 ○ 시설물 안전법상 건축물 점검 ○ 소규모 노후 민간건축물 찾아가는 안전점검 ○ 안전점검 소모품・장비 구매업무"
건축과,건축안전센터팀,주무관,02-3423-6187,"○ 대형공사장 관리(1만㎡이상 또는 도급50억이상) ○ 중단된 공사장 안전점검 및 지원 ○ 건축허가 및 착공신고 등 건축법령에서 규정한 기술적인 사항에 대한 검토 및 확인(토목분야) ○ 건축공사장 감리실태점검 ○ 건축전문위원회(굴토) 기술자문 ○ 건설기술진흥법, 건설산업기본법 소관사항 ○ 중소형 민간건축 공사장 집중안전점검 ○ 건축공사장 및 취약시설물 수시점검(명절, 해빙기, 우기, 긴급, 동절기 등)"
건축과,건축안전센터팀,주무관,02-3423-6188,○ 각종 안전점검 전문분야(건축) 기술지원 ○ 건축소위원회(해체) 운영(주) ○ 소규모노후건축물(임의관리대상) 직권안전점검 ○ 건축물 해체공사장 안전점검 ○ 민간건축공사장 하도급 실태조사 및 점검(주)
환경과,환경과,과장,02-3423-6190,○ 환경과 업무 총괄
환경과,기후변화대응팀,팀장,02-3423-6191,○ 기후변화대응팀 업무 총괄
환경과,기후변화대응팀,주무관,02-3423-6192,"○ 강남구 탄소중립 녹색성장 기본계획 수립・시행 지원 및 평가 ○ 강남구 기후위기 적응대책 수립・시행 지원 및 평가 ○ 강남구 2050 탄소중립녹색성장위원회 관련 업무 ○ 건물 에너지 신고・등급제 업무(공공) ○ 공공부문 온실가스 목표관리제 및 정부합동평가 업무 ○ 기후대응기금 및 탄소중립지원센터 관련 업무 ○ 지역 탄소중립 관련 조사, 연구(통계 및 분석) 및 교육・홍보 ○ 탄소중립 사업 모델 개발 및 지역 인식제고 방안 발굴 및 시행 ○ 2050 탄소중립 관련 기타 업무(신규 업무 등) ○ 종이없는 탄소중립 사무실 운영"
환경과,환경과,주무관,02-3423-7712,"교육지원, 디지털도시,법률상담(마을변호사), 바우처(문화누리),보건소,공구대여,치수, 통합민원 지원, 환경(에코마일리지), 바우처(에너지) 단체 : 학교보안관"
환경과,기후변화대응팀,주무관,02-3423-6195,○ 환경개선부담금 관련 업무 ○ 강남구 환경시민실천단 운영(2050 탄소중립 푸른강남 실천사업 포함)
환경과,기후변화대응팀,주무관,02-3423-6193,○ 에코마일리지 관련 업무 ○ 환경정보공개시스템 및 녹색제품 관련 업무 ○ 강남구 탄소중립 범구민 실천운동 전개 지원 - 탄소중립 실천 아카데미 운영 등
환경과,수질관리팀,팀장,02-3423-6211,○ 수질관리팀 업무 총괄 ○ 하천순찰 및 오염원 점검 ○ 재난관련 업무(수질오염사고) ○ 팀 내 타직원에 속하지 않는 업무
환경과,수질관리팀,주무관,02-3423-6215,○ 특정토양오염관리대상시설 인・허가 및 지도점검 ○ 토양오염 실태조사 등 토양오염 관련 업무 ○ 중수도 및 빗물이용시설 관리 업무 ○ 저수조 청소업 인허가 관리 ○ 폐수배출업소 및 기타수질오염원 지도점검 지원 ○ 하천순찰・오염원 점검 지원
환경과,수질관리팀,주무관,02-3423-6213,○ 폐수배출업소 관리 총괄(보고) 및 지도점검 ○ 기타수질오염원 관리 총괄(보고) 및 지도점검 ○ 배출업소 통합지도점검 운영 및 확인서 수불관리 ○ 점검용 시료채취용기 및 방제물품 관리 ○ 주민환경감시단 운영관리 및 직무역량 강화교육 실시 ○ 배출부과금 및 과태료 관리 ○ 환경기술인 교육 업무 ○ 전국오염원조사 업무(수질 분야) ○ 환경관리 실태평가 자료관리 총괄 ○ 탄천・양재천・세곡천 유역 환경행정협의회 운영 등 지원 ○ 재난관련 업무(화학사고 관련) ○ 차량 관리 및 차량운행일지 작성
환경과,수질관리팀,주무관,02-3423-6214,○ 의료폐기물 처리계획 신고처리 및 배출사업장 지도점검 ○ 의료폐기물 배출업소 법정교육 관리 ○ 지정폐기물 배출사업장 신고처리 및 지도점검 ○ 올바로 시스템 실적보고 관리 ○ 잔류성 유기오염물질(관리대상기기) 관리 ○ 환경전문공사업 관리 ○ 팀내 보고자료 수합 등
환경과,수질관리팀,주무관,02-3423-6212,○ 탄천・양재천・세곡천 유역 환경행정협의회 운영 ○ 하천수질관리 업무 총괄 ○ 하천순찰・오염원 점검 총괄 ○ 어린이활동공간 환경안전관리 ○ 수질측정기기 관리
환경과,맑은대기팀,팀장,02-3423-6226,○ 맑은대기팀 업무 총괄 ○ 환경영향평가 등 협의 업무
환경과,맑은대기팀,주무관,02-3423-6228,○ 미세먼지 저감 관련 업무 총괄 ○ 미세먼지 비상저감조치 및 계절관리제 운영 ○ 대기오염 예ㆍ경보제 운영(미세먼지ㆍ오존 등) ○ 미세먼지 불법배출 시민참여감시단 운영ㆍ관리 ○ 미세먼지 신호등 및 대기정보 알리미 운영ㆍ관리 ○ 쿨링포그 운영ㆍ관리 ○ 타 직원에 속하지 않은 대기 관련 업무 ○ 환경오염물질 배출시설 지도ㆍ점검(지원)
환경과,환경과,주무관,02-3423-6201,"○ 구의회 관련 업무, 예산・회계, 행정사무감사, 주요업무계획, 보고자료 작성 ○ 봉급 및 수당, 복리후생, 물품관리, 보안, 문서접수, 우편수발 등 ○ 환경충무계획 수립, 사회복무요원 관리 ○ 종이 없는 탄소중립 사무실 운영(전자게시판 설치・운영)"
환경과,맑은대기팀,주무관,02-3423-6227,○ 건축물 석면조사 및 석면건축물 관리 ○ 석면해체제거작업 사업장 관리 ○ 석면피해 구제급여 지급 ○ 측정대행업(대기ㆍ수질ㆍ소음ㆍ실내공기질) 등록 및 관리 ○ 그린스마트 쉼터 운영ㆍ관리 ○ 대용량 미세먼지 저감 시스템 운영ㆍ관리 ○ 환경오염물질 배출시설 지도ㆍ점검(지원)
환경과,맑은대기팀,주무관,02-3423-6234,○ 자동차 배출가스 수시점검 및 공회전 단속 ○ 자동차 배출가스 단속 기간제근로자 운영ㆍ관리 ○ 매연 과다발생 신고차량 민원처리 ○ 지도ㆍ단속 차량 및 측정장비 관리 ○ 배출전문정비업 신고 및 관리 ○ 확인검사대행자(배출가스ㆍ소음) 신고 및 관리 ○ 다중이용시설 실내공기질 관리 ○ 라돈측정기기 관리 ○ 창문형 환기시스템 유지ㆍ관리 ○ 팀 서무 업무 ○ 환경오염물질 배출시설 지도ㆍ점검(지원)
